"","X.1","subject","item","list","subexpt","integrated","related","n2num","text","animacy","maincode","dysfluency","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","errcord","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","errnd","errd","errcornd","res.int","res.rel","res.asshl","res.rel2","assHL","assHL.asin.ns","assHL.asin","assHL.log.ns","assHL.log","assLS","assLS.asin.ns","assLS.asin","assLS.log.ns","assLS.log","assLP","assLP.asin.ns","assLP.asin","assLP.log.ns","assLP.log","all.asso.asin.ns","all.asso.asin","all.asso.log.ns","all.asso.log","local.asso.asin.ns","local.asso.asin","local.asso.log.ns","local.asso.log","lf.head","lf.prep","lf.adj","lf.noun","rel","int","plaus","lf.head.ns","lf.prep.ns","lf.adj.ns","lf.noun.ns","rel.ns","int.ns","plaus.ns","corr","tot","elog","rates","v","asin"
"1836",1836,"1067",128,1,"Prop","unint","assoc","plur","The jar near the sticky cookies","I",0,"",8.25,59.14,5.73,17.88,18,0,40,0,0,40,0,0,20,0,0,20,0,0,20,1,0,20,0,0,3,3,17,0.422173723448857,-0.315089974086732,-0.151580847031734,0.849308501111281,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,20.5,0.939737486016875,0.174718523667261,1.31281182621209,0.296260075755274,0.158279049924821,-0.139925495940787,-0.170696227168975,0.33728035788653,0.224075285301819,0.0183191978336231,0.113943352306837,0.578786744496754,-0.161805804750077,-0.738475477147488,-0.125431619961359,1.56282969810253,0.369152945314578,0.66429889052507,-0.00475693131847645,0.97,1.78,0.83,1.28,4.83,4.58,5.13,15,18,-1.48807705542983,16.6666666666667,0.350230414746544,0.420534335283965
"1837",1837,"1055",128,1,"Prop","unint","assoc","plur","The jar near the sticky cookies","I",0,"",8.25,59.14,5.73,17.88,18,0,40,0,0,40,0,0,20,0,0,20,0,0,20,1,0,20,0,0,3,3,17,0.422173723448857,-0.315089974086732,-0.151580847031734,0.849308501111281,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,20.5,0.939737486016875,0.174718523667261,1.31281182621209,0.296260075755274,0.158279049924821,-0.139925495940787,-0.170696227168975,0.33728035788653,0.224075285301819,0.0183191978336231,0.113943352306837,0.578786744496754,-0.161805804750077,-0.738475477147488,-0.125431619961359,1.56282969810253,0.369152945314578,0.66429889052507,-0.00475693131847645,0.97,1.78,0.83,1.28,4.83,4.58,5.13,15,18,-1.48807705542983,16.6666666666667,0.350230414746544,0.420534335283965
"1838",1838,"1085",128,1,"Prop","unint","assoc","plur","The jar near the sticky cookies","I",0,"",8.25,59.14,5.73,17.88,18,0,40,0,0,40,0,0,20,0,0,20,0,0,20,1,0,20,0,0,3,3,17,0.422173723448857,-0.315089974086732,-0.151580847031734,0.849308501111281,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,20.5,0.939737486016875,0.174718523667261,1.31281182621209,0.296260075755274,0.158279049924821,-0.139925495940787,-0.170696227168975,0.33728035788653,0.224075285301819,0.0183191978336231,0.113943352306837,0.578786744496754,-0.161805804750077,-0.738475477147488,-0.125431619961359,1.56282969810253,0.369152945314578,0.66429889052507,-0.00475693131847645,0.97,1.78,0.83,1.28,4.83,4.58,5.13,15,18,-1.48807705542983,16.6666666666667,0.350230414746544,0.420534335283965
"1839",1839,"1103",128,1,"Prop","unint","assoc","plur","The jar near the sticky cookies","I",0,"",8.25,59.14,5.73,17.88,18,0,40,0,0,40,0,0,20,0,0,20,0,0,20,1,0,20,0,0,3,3,17,0.422173723448857,-0.315089974086732,-0.151580847031734,0.849308501111281,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,20.5,0.939737486016875,0.174718523667261,1.31281182621209,0.296260075755274,0.158279049924821,-0.139925495940787,-0.170696227168975,0.33728035788653,0.224075285301819,0.0183191978336231,0.113943352306837,0.578786744496754,-0.161805804750077,-0.738475477147488,-0.125431619961359,1.56282969810253,0.369152945314578,0.66429889052507,-0.00475693131847645,0.97,1.78,0.83,1.28,4.83,4.58,5.13,15,18,-1.48807705542983,16.6666666666667,0.350230414746544,0.420534335283965
"1840",1840,"1019",128,1,"Prop","unint","assoc","plur","The jar near the sticky cookies","I",0,"",8.25,59.14,5.73,17.88,18,0,40,0,0,40,0,0,20,0,0,20,0,0,20,1,0,20,0,0,3,3,17,0.422173723448857,-0.315089974086732,-0.151580847031734,0.849308501111281,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,20.5,0.939737486016875,0.174718523667261,1.31281182621209,0.296260075755274,0.158279049924821,-0.139925495940787,-0.170696227168975,0.33728035788653,0.224075285301819,0.0183191978336231,0.113943352306837,0.578786744496754,-0.161805804750077,-0.738475477147488,-0.125431619961359,1.56282969810253,0.369152945314578,0.66429889052507,-0.00475693131847645,0.97,1.78,0.83,1.28,4.83,4.58,5.13,15,18,-1.48807705542983,16.6666666666667,0.350230414746544,0.420534335283965
"1841",1841,"1131",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1842",1842,"1113",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1843",1843,"1071",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1844",1844,"1101",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1845",1845,"1041",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1846",1846,"1035",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1847",1847,"1017",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1848",1848,"1059",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1849",1849,"1095",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1850",1850,"1089",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1851",1851,"1107",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1852",1852,"1077",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1853",1853,"1047",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1854",1854,"1125",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1855",1855,"1029",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1856",1856,"1065",128,5,"Prop","unint","rel","plur","The jar near the sticky lids","I",0,"",8.25,59.14,5.73,0.61,16,3.75,40,1,0,40,8,0,40,7,0,40,3,0,40,4,2,40,1,1,0,0,16,-0.130933581040131,0.680347909966778,-0.223423917461678,1.89930850111128,27.25,1.09842411266604,1.00732243512883,1.43616264704076,1.07403503982368,28.5,1.12630354985908,1.05344335632522,1.45560611258187,1.0855820179199,22.25,0.982433360658293,0.394452599309994,1.34830486304816,0.505459181682416,0.657264153245517,1.5654758163474,1.01980839335355,1.52596398778523,0.795398830184144,1.76314938005813,1.17753649992986,1.60070890419975,-0.161805804750077,-0.738475477147488,-0.125431619961359,-0.849619483260653,0.977069357303364,0.706250310161523,0.366656875213301,0.97,1.78,0.83,0.21,5.88,4.63,5.44,16,16,-3.49650756146648,0,2.06060606060606,0
"1857",1857,"1010",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1858",1858,"1002",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",1,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1859",1859,"1022",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1860",1860,"1126",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1861",1861,"1122",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1862",1862,"1114",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",1,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1863",1863,"1118",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1864",1864,"1026",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"D",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
"1865",1865,"1042",110,2,"Cat","unint","rel","plur","The kayak beside the large ferries","I",0,"",0.51,14.96,38.49,0.12,16,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,3,3,14,-1.49468128930961,1.98133140086681,-0.323540367271806,0.942523750787742,16,0.823033692134976,-0.377935186774812,1.20547503674089,-0.29673627192566,16,0.823033692134976,-0.436949978870002,1.20547503674089,-0.351051405599842,16,0.823033692134976,-0.425896886791215,1.20547503674089,-0.336392477875833,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-1.65037020746759,-1.35986020517767,1.08111802779251,-1.21035954776356,0.0333514986922008,-1.2235149931153,-0.71164127278218,0.18,1.2,1.6,0.05,4.25,2.33,4.54,13,16,-1.34992671694902,18.75,0.35978835978836,0.447832396928932
